<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.03.03	07:00:00	1924.54	1926.52	1922.00	1925.20	5198	0	0
2022.03.03	08:00:00	1925.22	1929.61	1925.07	1927.71	5894	0	0
2022.03.03	09:00:00	1927.69	1932.38	1925.22	1932.15	7954	0	0
2022.03.03	10:00:00	1932.15	1935.08	1928.49	1931.92	11774	0	0
2022.03.03	11:00:00	1931.92	1931.92	1923.66	1929.15	10734	0	0
2022.03.03	12:00:00	1929.13	1935.49	1929.13	1933.86	8653	0	0
2022.03.03	13:00:00	1933.87	1938.77	1932.33	1932.46	9351	0	0
2022.03.03	14:00:00	1932.50	1936.08	1929.67	1930.59	11000	0	0
2022.03.03	15:00:00	1930.58	1937.33	1924.34	1926.08	18946	0	0
2022.03.03	16:00:00	1926.17	1932.16	1924.47	1926.66	21690	0	0
2022.03.03	17:00:00	1926.66	1930.59	1925.48	1926.29	18568	0	0
2022.03.03	18:00:00	1926.27	1930.90	1923.27	1930.52	17239	0	0
2022.03.03	19:00:00	1930.50	1932.62	1927.52	1931.91	14589	0	0
2022.03.03	20:00:00	1931.91	1935.23	1931.30	1934.07	10688	0	0
2022.03.03	21:00:00	1934.12	1935.80	1932.32	1935.26	7195	0	0
2022.03.03	22:00:00	1935.27	1941.24	1934.96	1936.88	10208	0	0
2022.03.03	23:00:00	1936.77	1938.31	1935.44	1936.17	2573	0	1
2022.03.04	01:00:00	1936.02	1937.14	1934.81	1934.88	1561	0	0
2022.03.04	02:00:00	1934.88	1951.09	1934.80	1947.27	13151	0	0
2022.03.04	03:00:00	1947.35	1947.52	1929.57	1933.77	22155	0	0
2022.03.04	04:00:00	1933.77	1940.11	1933.51	1939.27	10647	0	1
2022.03.04	05:00:00	1939.27	1941.23	1937.93	1939.56	7913	0	0
2022.03.04	06:00:00	1939.51	1940.60	1938.23	1939.11	4152	0	0
2022.03.04	07:00:00	1939.11	1940.20	1934.63	1935.52	6201	0	0
2022.03.04	08:00:00	1935.55	1937.86	1934.09	1935.88	6377	0	0
2022.03.04	09:00:00	1935.88	1939.25	1935.29	1936.13	7334	0	0
2022.03.04	10:00:00	1936.17	1940.29	1934.00	1938.75	10509	0	0
2022.03.04	11:00:00	1938.75	1946.18	1938.20	1945.75	9382	0	0
2022.03.04	12:00:00	1945.78	1947.95	1942.45	1947.24	10461	0	0
2022.03.04	13:00:00	1947.21	1949.13	1944.26	1946.41	10821	0	0
2022.03.04	14:00:00	1946.41	1950.01	1943.93	1945.71	9935	0	0
2022.03.04	15:00:00	1945.80	1948.33	1939.87	1946.92	20996	0	0
2022.03.04	16:00:00	1946.90	1959.33	1945.51	1951.94	25553	0	0
2022.03.04	17:00:00	1951.98	1959.07	1942.59	1957.99	24032	0	0
2022.03.04	18:00:00	1957.95	1965.81	1956.68	1962.73	16482	0	0
2022.03.04	19:00:00	1962.73	1965.45	1960.18	1962.09	13959	0	0
2022.03.04	20:00:00	1962.09	1966.56	1960.81	1965.22	10019	0	0
2022.03.04	21:00:00	1965.29	1970.04	1964.61	1967.13	10272	0	0
2022.03.04	22:00:00	1967.18	1970.46	1965.26	1967.53	11344	0	0
2022.03.04	23:00:00	1967.42	1970.58	1965.69	1970.40	4093	0	2
2022.03.07	01:00:00	1975.80	1991.54	1974.50	1988.59	10737	0	0
2022.03.07	02:00:00	1988.70	1990.40	1986.97	1988.19	11501	0	0
2022.03.07	03:00:00	1988.35	2001.10	1987.89	1997.84	23839	0	0
2022.03.07	04:00:00	1997.91	1998.28	1986.91	1987.14	16840	0	0
2022.03.07	05:00:00	1987.16	1990.63	1984.97	1990.05	12026	0	0
2022.03.07	06:00:00	1990.05	1991.51	1987.46	1989.72	5160	0	0
2022.03.07	07:00:00	1989.72	1990.01	1983.33	1983.71	8881	0	0
2022.03.07	08:00:00	1983.70	1985.24	1975.97	1983.28	11359	0	0
2022.03.07	09:00:00	1983.21	1993.35	1979.38	1993.05	14543	0	0
2022.03.07	10:00:00	1993.08	1998.63	1989.20	1996.59	18857	0	0
2022.03.07	11:00:00	1996.58	2001.51	1993.57	1997.95	15742	0	0
2022.03.07	12:00:00	1997.95	2002.59	1995.62	2002.37	11654	0	0
2022.03.07	13:00:00	2002.37	2002.38	1985.66	1990.24	15256	0	0
2022.03.07	14:00:00	1990.24	1990.24	1981.77	1984.06	21085	0	0
2022.03.07	15:00:00	1984.07	1987.87	1960.98	1979.14	29088	0	0
2022.03.07	16:00:00	1979.12	1985.62	1967.69	1984.46	27474	0	0
2022.03.07	17:00:00	1984.46	1991.62	1976.96	1980.89	26142	0	0
2022.03.07	18:00:00	1980.91	1983.23	1974.95	1979.48	19950	0	0
2022.03.07	19:00:00	1979.51	1986.12	1978.45	1984.23	14435	0	0
2022.03.07	20:00:00	1984.15	1996.25	1983.61	1992.38	16168	0	0
2022.03.07	21:00:00	1992.37	1997.37	1990.96	1995.98	10636	0	0
2022.03.07	22:00:00	1995.96	1999.12	1992.18	1996.72	11787	0	0
2022.03.07	23:00:00	1996.52	1999.89	1995.61	1997.53	5792	0	0
2022.03.08	01:00:00	1996.93	1999.41	1996.22	1998.80	3791	0	0
2022.03.08	02:00:00	1998.82	2000.07	1990.78	1992.02	6185	0	0
2022.03.08	03:00:00	1992.04	1992.57	1981.02	1985.11	12957	0	0
2022.03.08	04:00:00	1985.08	1989.95	1984.71	1989.19	7396	0	0
2022.03.08	05:00:00	1989.17	1990.22	1984.76	1986.00	6083	0	0
2022.03.08	06:00:00	1986.00	1991.38	1985.53	1991.23	4003	0	0
2022.03.08	07:00:00	1991.23	1994.39	1989.23	1994.08	7314	0	0
2022.03.08	08:00:00	1994.02	2020.86	1993.31	2016.86	15701	0	0
2022.03.08	09:00:00	2016.85	2021.01	2012.89	2016.05	15497	0	0
2022.03.08	10:00:00	2016.05	2020.25	1999.30	2008.68	22033	0	0
2022.03.08	11:00:00	2008.68	2011.78	2006.09	2006.25	11262	0	0
2022.03.08	12:00:00	2006.20	2009.55	2002.61	2005.84	9995	0	0
2022.03.08	13:00:00	2005.86	2011.01	2004.37	2009.30	9125	0	0
2022.03.08	14:00:00	2009.30	2015.75	2006.18	2007.34	14052	0	0
2022.03.08	15:00:00	2007.38	2020.46	2003.43	2015.01	24763	0	0
2022.03.08	16:00:00	2015.02	2041.39	2013.83	2039.76	31115	0	0
2022.03.08	17:00:00	2039.85	2069.93	2039.28	2047.24	40153	0	0
2022.03.08	18:00:00	2047.24	2070.57	2044.11	2069.47	26471	0	0
2022.03.08	19:00:00	2069.47	2069.96	2021.09	2029.85	40428	0	0
2022.03.08	20:00:00	2029.85	2053.10	2022.09	2044.40	33582	0	0
2022.03.08	21:00:00	2044.35	2047.54	2028.79	2039.48	22837	0	0
2022.03.08	22:00:00	2039.48	2053.12	2032.31	2051.15	19230	0	0
2022.03.08	23:00:00	2051.22	2054.00	2049.41	2049.70	5950	0	0
2022.03.09	01:00:00	2049.89	2051.92	2042.69	2043.74	4014	0	1
2022.03.09	02:00:00	2043.81	2046.60	2035.20	2038.69	8273	0	0
2022.03.09	03:00:00	2038.69	2045.68	2036.21	2041.90	13593	0	0
2022.03.09	04:00:00	2041.98	2055.31	2040.34	2052.65	11810	0	0
2022.03.09	05:00:00	2052.68	2057.52	2050.34	2056.91	7287	0	0
2022.03.09	06:00:00	2056.91	2059.09	2051.33	2051.68	5521	0	0
2022.03.09	07:00:00	2051.63	2057.27	2044.88	2047.98	9747	0	0
2022.03.09	08:00:00	2047.98	2052.35	2047.50	2049.16	8415	0	0
2022.03.09	09:00:00	2049.16	2050.12	2038.23	2045.97	11592	0	0
2022.03.09	10:00:00	2045.84	2049.38	2042.06	2042.22	11194	0	0
2022.03.09	11:00:00	2042.35	2042.39	2014.63	2017.80	16703	0	0
2022.03.09	12:00:00	2017.79	2019.07	2004.23	2014.80	14416	0	0
2022.03.09	13:00:00	2014.80	2016.27	2007.79	2011.53	9256	0	0
2022.03.09	14:00:00	2011.53	2021.43	2009.25	2009.30	10571	0	0
2022.03.09	15:00:00	2009.34	2009.51	1984.90	1989.73	23938	0	0
2022.03.09	16:00:00	1989.79	1997.69	1975.92	1986.51	30878	0	0
2022.03.09	17:00:00	1986.53	1997.63	1985.66	1996.03	20187	0	0
2022.03.09	18:00:00	1996.01	2005.51	1991.72	2001.35	21068	0	0
2022.03.09	19:00:00	2001.34	2003.20	1983.42	1985.45	17640	0	0
2022.03.09	20:00:00	1985.45	1988.92	1980.58	1983.49	14329	0	1
2022.03.09	21:00:00	1983.35	1990.41	1979.45	1989.31	8773	0	0
2022.03.09	22:00:00	1989.29	1995.60	1986.80	1991.03	8792	0	0
2022.03.09	23:00:00	1991.17	1998.82	1989.65	1991.56	3404	0	0
2022.03.10	01:00:00	1988.93	1993.14	1988.63	1989.83	3082	0	1
2022.03.10	02:00:00	1989.83	1989.97	1981.83	1983.62	4550	0	0
2022.03.10	03:00:00	1983.62	1983.85	1970.59	1974.75	12189	0	0
2022.03.10	04:00:00	1974.73	1976.70	1970.88	1974.79	5747	0	0
2022.03.10	05:00:00	1974.79	1979.12	1972.84	1976.42	4517	0	0
2022.03.10	06:00:00	1976.46	1979.67	1975.56	1977.84	3835	0	0
2022.03.10	07:00:00	1977.84	1984.16	1977.30	1980.90	5045	0	0
2022.03.10	08:00:00	1980.84	1989.01	1980.51	1983.26	6372	0	0
2022.03.10	09:00:00	1983.17	1983.29	1974.38	1975.42	7141	0	0
2022.03.10	10:00:00	1975.42	1988.17	1974.87	1983.87	9649	0	0
2022.03.10	11:00:00	1983.91	1987.39	1976.75	1985.81	10980	0	0
2022.03.10	12:00:00	1985.94	2000.23	1983.75	1999.58	11587	0	0
2022.03.10	13:00:00	1999.59	2007.94	1998.95	2005.29	9421	0	0
2022.03.10	14:00:00	2005.30	2009.15	1999.05	2002.93	10347	0	0
2022.03.10	15:00:00	2002.93	2008.92	1991.82	1996.46	17291	0	0
2022.03.10	16:00:00	1996.40	2006.88	1995.35	1996.97	17969	0	0
2022.03.10	17:00:00	1996.96	1999.85	1981.68	1995.16	19190	0	0
2022.03.10	18:00:00	1995.17	1999.49	1990.29	1995.01	10659	0	0
2022.03.10	19:00:00	1995.01	2005.85	1994.93	2003.81	9818	0	0
2022.03.10	20:00:00	2003.82	2005.97	1993.35	1997.74	10485	0	0
2022.03.10	21:00:00	1997.78	1998.21	1994.05	1996.19	5949	0	0
2022.03.10	22:00:00	1996.17	2003.49	1996.08	1997.66	6074	0	0
2022.03.10	23:00:00	1997.65	1998.87	1995.16	1996.70	1525	0	0
2022.03.11	01:00:00	1994.90	1999.13	1993.90	1995.28	2991	0	0
2022.03.11	02:00:00	1995.44	1997.19	1991.28	1992.39	2559	0	0
2022.03.11	03:00:00	1992.40	1995.35	1988.03	1992.47	5391	0	0
2022.03.11	04:00:00	1992.48	1996.43	1991.87	1994.74	3077	0	7
2022.03.11	05:00:00	1994.74	1995.26	1990.56	1990.89	2741	0	0
2022.03.11	06:00:00	1990.89	1991.74	1985.84	1988.01	2530	0	0
2022.03.11	07:00:00	1987.98	1988.84	1981.01	1983.62	5098	0	0
2022.03.11	08:00:00	1983.59	1987.89	1982.89	1986.21	4006	0	0
2022.03.11	09:00:00	1986.11	1992.62	1981.50	1991.59	5600	0	0
2022.03.11	10:00:00	1991.59	1994.82	1987.96	1992.74	5950	0	0
2022.03.11	11:00:00	1992.74	1994.33	1988.66	1989.59	3458	0	0
2022.03.11	12:00:00	1989.61	1994.06	1988.96	1991.55	3411	0	0
2022.03.11	13:00:00	1991.55	1992.03	1969.44	1979.61	11116	0	0
2022.03.11	14:00:00	1979.51	1979.76	1961.77	1975.18	12372	0	0
2022.03.11	15:00:00	1975.09	1977.45	1958.62	1961.97	11873	0	0
2022.03.11	16:00:00	1961.95	1977.28	1959.62	1975.13	12700	0	0
2022.03.11	17:00:00	1975.20	1981.96	1970.09	1980.71	11030	0	0
2022.03.11	18:00:00	1980.73	1988.93	1978.39	1985.79	10452	0	0
2022.03.11	19:00:00	1985.79	1990.03	1984.63	1986.79	7040	0	0
2022.03.11	20:00:00	1986.79	1987.66	1980.34	1985.88	6290	0	0
2022.03.11	21:00:00	1985.88	1988.01	1983.37	1985.45	5261	0	0
2022.03.11	22:00:00	1985.47	1987.93	1982.11	1982.62	5217	0	0
2022.03.11	23:00:00	1982.65	1988.33	1982.37	1987.76	1576	0	0
2022.03.14	01:00:00	1986.70	1990.09	1970.51	1980.26	4018	0	0
2022.03.14	02:00:00	1980.23	1981.05	1972.27	1974.24	2523	0	0
2022.03.14	03:00:00	1974.19	1978.83	1970.05	1977.12	3691	0	0
2022.03.14	04:00:00	1977.15	1977.51	1971.50	1974.19	5739	0	0
2022.03.14	05:00:00	1974.15	1975.74	1971.47	1972.60	3088	0	0
2022.03.14	06:00:00	1972.63	1976.52	1971.63	1975.59	2805	0	0
2022.03.14	07:00:00	1975.59	1977.58	1973.98	1977.53	1824	0	0
2022.03.14	08:00:00	1977.45	1978.18	1971.28	1973.34	3559	0	0
2022.03.14	09:00:00	1973.29	1978.57	1972.19	1976.91	3746	0	0
2022.03.14	10:00:00	1976.78	1977.61	1972.72	1972.82	4320	0	0
2022.03.14	11:00:00	1972.77	1973.49	1966.82	1967.50	7732	0	0
2022.03.14	12:00:00	1967.41	1967.65	1959.66	1963.61	8432	0	0
2022.03.14	13:00:00	1963.64	1966.63	1960.09	1961.56	7519	0	0
2022.03.14	14:00:00	1961.66	1967.13	1954.46	1965.35	8875	0	0
2022.03.14	15:00:00	1965.34	1967.94	1960.28	1964.36	8391	0	0
2022.03.14	16:00:00	1964.35	1965.27	1949.64	1958.84	14864	0	0
2022.03.14	17:00:00	1958.84	1961.19	1953.51	1956.03	12420	0	0
2022.03.14	18:00:00	1956.01	1958.89	1952.40	1954.96	8795	0	0
2022.03.14	19:00:00	1955.14	1961.37	1954.32	1961.16	6651	0	0
2022.03.14	20:00:00	1961.16	1961.94	1956.71	1957.94	7543	0	0
2022.03.14	21:00:00	1957.94	1958.45	1950.73	1951.06	5754	0	0
2022.03.14	22:00:00	1951.06	1956.01	1950.66	1952.58	6321	0	0
2022.03.14	23:00:00	1952.60	1954.28	1950.19	1950.71	2973	0	0
2022.03.15	01:00:00	1951.23	1954.15	1951.23	1953.36	864	0	0
2022.03.15	02:00:00	1953.49	1954.59	1951.24	1952.25	1311	0	0
2022.03.15	03:00:00	1952.25	1952.25	1945.35	1948.30	4031	0	0
2022.03.15	04:00:00	1948.23	1950.58	1939.58	1941.18	8163	0	0
2022.03.15	05:00:00	1941.21	1945.55	1941.07	1943.14	4649	0	0
2022.03.15	06:00:00	1943.14	1943.76	1940.56	1942.21	2802	0	0
2022.03.15	07:00:00	1942.17	1942.35	1936.12	1936.13	3150	0	0
2022.03.15	08:00:00	1936.19	1936.42	1925.71	1926.07	6049	0	0
2022.03.15	09:00:00	1926.07	1932.15	1924.93	1928.29	5754	0	0
2022.03.15	10:00:00	1928.23	1935.54	1927.28	1929.28	5501	0	0
2022.03.15	11:00:00	1929.37	1935.30	1926.43	1934.93	8416	0	0
2022.03.15	12:00:00	1934.77	1934.91	1926.96	1931.69	6915	0	0
2022.03.15	13:00:00	1931.68	1933.59	1921.78	1921.81	6096	0	0
2022.03.15	14:00:00	1921.75	1926.88	1920.51	1926.46	7022	0	0
2022.03.15	15:00:00	1926.47	1928.83	1919.31	1920.96	11779	0	0
2022.03.15	16:00:00	1920.90	1925.63	1913.75	1922.98	17695	0	0
2022.03.15	17:00:00	1923.12	1923.28	1907.08	1916.16	17404	0	0
2022.03.15	18:00:00	1916.22	1927.16	1912.93	1925.20	10828	0	0
2022.03.15	19:00:00	1925.20	1930.97	1920.96	1929.28	9062	0	0
2022.03.15	20:00:00	1929.30	1929.84	1924.29	1924.39	6212	0	0
2022.03.15	21:00:00	1924.46	1927.80	1919.70	1921.08	5397	0	0
2022.03.15	22:00:00	1921.07	1922.00	1916.29	1916.63	5054	0	0
2022.03.15	23:00:00	1916.64	1917.91	1913.86	1917.68	2168	0	0
2022.03.16	01:00:00	1918.86	1920.53	1915.03	1916.07	1461	0	0
2022.03.16	02:00:00	1916.07	1918.57	1916.00	1917.96	1079	0	0
2022.03.16	03:00:00	1917.73	1922.64	1917.18	1921.07	2564	0	0
2022.03.16	04:00:00	1921.04	1924.80	1919.99	1920.25	5042	0	0
2022.03.16	05:00:00	1920.23	1923.32	1919.12	1920.57	3123	0	0
2022.03.16	06:00:00	1920.57	1920.92	1917.71	1918.10	2012	0	0
2022.03.16	07:00:00	1918.10	1918.37	1915.19	1916.75	2140	0	0
2022.03.16	08:00:00	1916.73	1920.15	1915.88	1919.53	2666	0	0
2022.03.16	09:00:00	1919.72	1919.85	1912.56	1915.08	3503	0	0
2022.03.16	10:00:00	1914.99	1919.05	1913.87	1916.17	3714	0	0
2022.03.16	11:00:00	1916.21	1920.86	1911.66	1918.20	7097	0	0
2022.03.16	12:00:00	1918.20	1923.51	1918.18	1921.82	4045	0	0
2022.03.16	13:00:00	1921.82	1923.92	1917.77	1921.16	5096	0	0
2022.03.16	14:00:00	1921.16	1927.11	1920.32	1924.68	4960	0	0
2022.03.16	15:00:00	1924.60	1925.70	1915.60	1920.01	8626	0	0
2022.03.16	16:00:00	1920.00	1922.06	1912.80	1915.60	10171	0	0
2022.03.16	17:00:00	1915.61	1919.82	1903.91	1909.80	16543	0	0
2022.03.16	18:00:00	1909.80	1915.86	1909.32	1911.76	8706	0	0
2022.03.16	19:00:00	1911.66	1912.55	1906.94	1910.13	6329	0	0
2022.03.16	20:00:00	1910.10	1911.25	1907.48	1907.68	5569	0	0
2022.03.16	21:00:00	1902.77	1918.37	1895.04	1916.29	22650	0	0
2022.03.16	22:00:00	1916.34	1929.32	1911.93	1927.94	15564	0	0
2022.03.16	23:00:00	1927.94	1929.47	1921.25	1926.10	3085	0	0
2022.03.17	01:00:00	1927.02	1928.04	1923.18	1925.64	1487	0	1
2022.03.17	02:00:00	1925.67	1927.62	1925.11	1926.94	1773	0	0
2022.03.17	03:00:00	1926.92	1927.58	1925.53	1926.96	2805	0	0
2022.03.17	04:00:00	1927.00	1934.05	1926.35	1933.68	5477	0	0
2022.03.17	05:00:00	1933.66	1936.14	1932.29	1934.44	3161	0	0
2022.03.17	06:00:00	1934.44	1938.26	1933.92	1936.35	3085	0	0
2022.03.17	07:00:00	1936.34	1937.36	1934.86	1935.98	1945	0	0
2022.03.17	08:00:00	1935.96	1936.06	1932.97	1934.50	2921	0	0
2022.03.17	09:00:00	1934.50	1934.90	1930.72	1931.96	3570	0	0
2022.03.17	10:00:00	1931.91	1935.65	1929.97	1935.65	3920	0	0
2022.03.17	11:00:00	1935.67	1942.70	1935.00	1940.13	6315	0	0
2022.03.17	12:00:00	1940.03	1943.25	1934.64	1941.67	5295	0	0
2022.03.17	13:00:00	1941.67	1946.82	1940.22	1943.26	5834	0	0
2022.03.17	14:00:00	1943.25	1946.95	1940.59	1943.26	5218	0	0
2022.03.17	15:00:00	1943.28	1944.58	1935.51	1938.98	9810	0	0
2022.03.17	16:00:00	1938.98	1946.66	1936.81	1945.02	10766	0	0
2022.03.17	17:00:00	1945.01	1949.15	1941.34	1948.55	11302	0	0
2022.03.17	18:00:00	1948.49	1949.84	1945.83	1948.24	9221	0	0
2022.03.17	19:00:00	1948.22	1948.26	1940.76	1944.31	7652	0	0
2022.03.17	20:00:00	1944.33	1945.96	1940.87	1942.39	5600	0	0
2022.03.17	21:00:00	1942.39	1942.39	1938.28	1940.76	4428	0	0
2022.03.17	22:00:00	1940.76	1941.28	1935.47	1937.32	5563	0	0
2022.03.17	23:00:00	1937.32	1942.74	1936.37	1942.48	2211	0	0
2022.03.18	01:00:00	1942.49	1943.09	1940.19	1941.14	1051	0	9
2022.03.18	02:00:00	1941.14	1944.08	1940.87	1943.86	1319	0	0
2022.03.18	03:00:00	1943.84	1945.26	1940.49	1941.20	2313	0	0
2022.03.18	04:00:00	1941.17	1942.38	1936.71	1936.77	3697	0	0
2022.03.18	05:00:00	1936.93	1939.23	1932.91	1933.74	4128	0	0
2022.03.18	06:00:00	1933.75	1935.45	1926.39	1935.16	3859	0	0
2022.03.18	07:00:00	1935.13	1935.13	1933.23	1934.09	1853	0	0
2022.03.18	08:00:00	1934.07	1935.56	1931.32	1933.49	2825	0	0
2022.03.18	09:00:00	1933.49	1935.02	1930.04	1933.08	2963	0	0
2022.03.18	10:00:00	1932.96	1936.20	1931.49	1934.12	3669	0	0
2022.03.18	11:00:00	1934.15	1937.11	1931.97	1932.54	4599	0	0
2022.03.18	12:00:00	1932.53	1934.27	1930.00	1933.45	4430	0	0
2022.03.18	13:00:00	1933.54	1935.33	1928.65	1935.02	4256	0	0
2022.03.18	14:00:00	1934.90	1940.62	1934.73	1939.83	5246	0	0
2022.03.18	15:00:00	1939.85	1940.80	1934.81	1935.64	7906	0	0
2022.03.18	16:00:00	1935.70	1936.90	1921.57	1933.50	14984	0	0
2022.03.18	17:00:00	1933.51	1938.26	1929.21	1936.28	9916	0	0
2022.03.18	18:00:00	1936.11	1936.75	1930.81	1932.36	7211	0	0
2022.03.18	19:00:00	1932.37	1932.92	1926.30	1928.39	5804	0	0
2022.03.18	20:00:00	1928.38	1931.23	1926.49	1929.47	4815	0	0
2022.03.18	21:00:00	1929.48	1930.11	1923.13	1923.74	3768	0	0
2022.03.18	22:00:00	1923.75	1924.20	1917.89	1920.27	6891	0	0
2022.03.18	23:00:00	1920.29	1921.71	1918.13	1921.08	2193	0	0
2022.03.21	01:00:00	1921.50	1926.27	1918.36	1920.16	3044	0	0
2022.03.21	02:00:00	1920.13	1921.38	1918.21	1919.09	1600	0	1
2022.03.21	03:00:00	1918.79	1924.07	1918.76	1922.20	2408	0	0
2022.03.21	04:00:00	1922.20	1928.74	1921.37	1928.14	5002	0	0
2022.03.21	05:00:00	1928.16	1928.70	1925.20	1926.39	2973	0	0
2022.03.21	06:00:00	1926.36	1927.74	1925.38	1926.48	2245	0	0
2022.03.21	07:00:00	1926.48	1928.93	1926.13	1928.17	1770	0	0
2022.03.21	08:00:00	1928.14	1928.41	1924.70	1925.56	2050	0	0
2022.03.21	09:00:00	1925.51	1925.51	1922.89	1924.01	3404	0	0
2022.03.21	10:00:00	1923.99	1926.03	1922.00	1925.08	3813	0	0
2022.03.21	11:00:00	1925.12	1927.35	1923.62	1926.07	3682	0	0
2022.03.21	12:00:00	1926.10	1927.24	1922.47	1925.58	3996	0	0
2022.03.21	13:00:00	1925.44	1928.85	1922.70	1925.44	4401	0	0
2022.03.21	14:00:00	1925.44	1928.05	1924.67	1925.31	4142	0	0
2022.03.21	15:00:00	1925.35	1926.37	1921.67	1924.62	8043	0	0
2022.03.21	16:00:00	1924.65	1930.47	1917.85	1929.77	12145	0	0
2022.03.21	17:00:00	1929.80	1937.51	1929.80	1933.32	12052	0	0
2022.03.21	18:00:00	1933.34	1936.07	1932.80	1935.07	6323	0	0
2022.03.21	19:00:00	1935.07	1937.49	1929.54	1930.54	9514	0	0
2022.03.21	20:00:00	1930.54	1932.38	1927.00	1932.01	7488	0	0
2022.03.21	21:00:00	1931.99	1941.30	1931.20	1935.97	4541	0	0
2022.03.21	22:00:00	1935.95	1940.45	1933.15	1935.12	6264	0	0
2022.03.21	23:00:00	1935.35	1936.75	1933.82	1935.89	1799	0	0
2022.03.22	01:00:00	1935.43	1936.77	1935.43	1936.15	725	0	1
2022.03.22	02:00:00	1936.08	1937.09	1934.51	1935.65	1343	0	0
2022.03.22	03:00:00	1935.66	1935.72	1929.36	1931.26	3221	0	0
2022.03.22	04:00:00	1931.24	1933.79	1930.22	1932.91	4851	0	0
2022.03.22	05:00:00	1932.93	1935.96	1931.92	1935.75	2998	0	0
2022.03.22	06:00:00	1935.75	1937.89	1934.61	1936.75	4132	0	0
2022.03.22	07:00:00	1936.75	1936.77	1933.60	1934.73	2675	0	0
2022.03.22	08:00:00	1934.69	1938.39	1934.56	1936.81	3066	0	0
2022.03.22	09:00:00	1936.78	1938.40	1934.55	1934.74	3239	0	0
2022.03.22	10:00:00	1934.58	1936.13	1932.29	1933.52	3868	0	0
2022.03.22	11:00:00	1933.53	1933.53	1923.27	1924.70	7606	0	0
2022.03.22	12:00:00	1924.68	1925.93	1922.71	1925.19	6035	0	0
2022.03.22	13:00:00	1925.23	1930.23	1924.77	1927.38	5282	0	0
2022.03.22	14:00:00	1927.38	1929.89	1925.29	1927.54	4616	0	0
2022.03.22	15:00:00	1927.56	1930.88	1923.99	1927.95	8671	0	0
2022.03.22	16:00:00	1927.97	1928.14	1919.70	1923.42	13237	0	0
2022.03.22	17:00:00	1923.44	1923.90	1910.70	1915.28	12754	0	0
2022.03.22	18:00:00	1915.32	1918.32	1911.08	1917.92	8091	0	0
2022.03.22	19:00:00	1917.90	1923.24	1917.55	1920.03	7186	0	0
2022.03.22	20:00:00	1920.04	1923.34	1918.32	1920.43	5412	0	0
2022.03.22	21:00:00	1920.48	1924.81	1920.09	1922.94	4698	0	0
2022.03.22	22:00:00	1922.94	1923.30	1920.58	1921.67	5370	0	0
2022.03.22	23:00:00	1921.62	1922.27	1920.57	1921.36	1194	0	0
2022.03.23	01:00:00	1920.63	1921.98	1919.87	1920.59	895	0	2
2022.03.23	02:00:00	1920.59	1922.13	1919.37	1919.64	1312	0	0
2022.03.23	03:00:00	1919.64	1920.28	1915.50	1917.95	3709	0	0
2022.03.23	04:00:00	1917.88	1921.70	1917.07	1920.33	3770	0	0
2022.03.23	05:00:00	1920.43	1924.06	1919.85	1923.20	3335	0	0
2022.03.23	06:00:00	1923.20	1924.40	1921.59	1921.87	2106	0	0
2022.03.23	07:00:00	1921.87	1922.59	1921.28	1922.35	1293	0	0
2022.03.23	08:00:00	1922.33	1922.37	1920.15	1921.52	2132	0	0
2022.03.23	09:00:00	1921.51	1921.51	1916.86	1917.65	2241	0	0
2022.03.23	10:00:00	1917.65	1920.82	1917.43	1920.61	2830	0	0
2022.03.23	11:00:00	1920.61	1926.33	1920.39	1925.84	4854	0	0
2022.03.23	12:00:00	1925.86	1931.17	1925.78	1929.50	4561	0	0
2022.03.23	13:00:00	1929.53	1933.79	1929.53	1933.26	4994	0	0
2022.03.23	14:00:00	1933.27	1935.04	1927.86	1930.52	6484	0	0
2022.03.23	15:00:00	1930.46	1930.79	1924.91	1928.94	8299	0	0
2022.03.23	16:00:00	1928.94	1935.73	1928.25	1935.10	10195	0	0
2022.03.23	17:00:00	1935.10	1936.66	1928.33	1931.89	8609	0	0
2022.03.23	18:00:00	1931.91	1932.61	1925.85	1929.46	6287	0	0
2022.03.23	19:00:00	1929.45	1935.51	1927.77	1935.38	5824	0	0
2022.03.23	20:00:00	1935.40	1937.85	1934.79	1936.68	5406	0	0
2022.03.23	21:00:00	1936.70	1940.02	1936.62	1939.43	4989	0	0
2022.03.23	22:00:00	1939.40	1948.35	1938.30	1946.60	7425	0	0
2022.03.23	23:00:00	1946.61	1947.46	1944.14	1944.20	2308	0	0
2022.03.24	01:00:00	1942.50	1945.32	1942.39	1945.06	949	0	0
2022.03.24	02:00:00	1945.07	1946.95	1945.07	1946.10	1312	0	0
2022.03.24	03:00:00	1946.00	1948.58	1945.41	1946.56	2888	0	0
2022.03.24	04:00:00	1946.54	1948.30	1941.31	1942.09	5093	0	0
2022.03.24	05:00:00	1942.09	1943.40	1939.67	1941.50	2828	0	0
2022.03.24	06:00:00	1941.46	1942.20	1938.72	1938.90	1895	0	0
